,id,datetime,created_at,tweet
174,1098762215589625865,2019-02-22 01:51:40,22-02-2019 01:51:40,ramimalek como freddiemercury é simplesmente expetacular oscar teamramimalek
175,1098761049988362246,2019-02-22 01:47:02,22-02-2019 01:47:02,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
176,1098759299290025985,2019-02-22 01:40:05,22-02-2019 01:40:05,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
177,1098759029466251264,2019-02-22 01:39:01,22-02-2019 01:39:01,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
178,1098758335988412418,2019-02-22 01:36:15,22-02-2019 01:36:15,Reta final para o Oscar assistindo At Eternity's Gate
179,1098758248184926214,2019-02-22 01:35:54,22-02-2019 01:35:54,RT Festa do Oscar dia ainda da tempo Queremos Gloria Pires no Oscar gloriaNoOscar oscar osca…
180,1098758134099783680,2019-02-22 01:35:27,22-02-2019 01:35:27,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
181,1098757897645899777,2019-02-22 01:34:31,22-02-2019 01:34:31,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
182,1098756820460552193,2019-02-22 01:30:14,22-02-2019 01:30:14,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
183,1098755972871405569,2019-02-22 01:26:52,22-02-2019 01:26:52,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
184,1098755932228644864,2019-02-22 01:26:42,22-02-2019 01:26:42,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
185,1098755734265835523,2019-02-22 01:25:55,22-02-2019 01:25:55,Como esse filme mexeu comigo meu Deus William Dafoe mereceu demais a indicação pra melhor ator no Oscar ateternitysgate
186,1098754888744534016,2019-02-22 01:22:34,22-02-2019 01:22:34,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
187,1098754450536173568,2019-02-22 01:20:49,22-02-2019 01:20:49,Acabei de ver a reportagem isso aí é pavoroso imagine a pressão que isso causaria ao país ao Trump se não fosse descoberto Principalmente pré Oscar Isso beira a terrorismo pois as consequências afetaria inocentes
188,1098752773607313409,2019-02-22 01:14:09,22-02-2019 01:14:09,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
189,1098752546745638912,2019-02-22 01:13:15,22-02-2019 01:13:15,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
190,1098751089460084736,2019-02-22 01:07:28,22-02-2019 01:07:28,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
191,1098750716649357312,2019-02-22 01:05:59,22-02-2019 01:05:59,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
192,1098750665701109761,2019-02-22 01:05:47,22-02-2019 01:05:47,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
193,1098750362406846470,2019-02-22 01:04:34,22-02-2019 01:04:34,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
194,1098750265065377793,2019-02-22 01:04:11,22-02-2019 01:04:11,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
195,1098749680522006530,2019-02-22 01:01:52,22-02-2019 01:01:52,Todo ano gosto de assistir aos indicados ao Oscar mas não de melhor filme e sim de Roteiros Original e Adaptado Hoje este está em cartaz aqui em casa Oscar Canyoueverforgiveme
196,1098748912985391111,2019-02-22 00:58:49,22-02-2019 00:58:49,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
197,1098747758339608576,2019-02-22 00:54:13,22-02-2019 00:54:13,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
198,1098746652515581953,2019-02-22 00:49:50,22-02-2019 00:49:50,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
199,1098746472340881409,2019-02-22 00:49:07,22-02-2019 00:49:07,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
200,1098746043611693057,2019-02-22 00:47:25,22-02-2019 00:47:25,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
201,1098745244353552385,2019-02-22 00:44:14,22-02-2019 00:44:14,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
202,1098744810800889856,2019-02-22 00:42:31,22-02-2019 00:42:31,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
203,1098744530822668288,2019-02-22 00:41:24,22-02-2019 00:41:24,RT Foo Fighters TestedeIdadeMental Rock in Rio Minha idade mental OSetimoGuardiao Oscar
204,1098744520685043718,2019-02-22 00:41:22,22-02-2019 00:41:22,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
205,1098742907387957248,2019-02-22 00:34:57,22-02-2019 00:34:57,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
206,1098742345724583936,2019-02-22 00:32:43,22-02-2019 00:32:43,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
207,1098741100263682048,2019-02-22 00:27:46,22-02-2019 00:27:46,Foo Fighters TestedeIdadeMental Rock in Rio Minha idade mental OSetimoGuardiao Oscar
208,1098740627762761729,2019-02-22 00:25:53,22-02-2019 00:25:53,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
209,1098740454856765440,2019-02-22 00:25:12,22-02-2019 00:25:12,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
210,1098740326200680450,2019-02-22 00:24:42,22-02-2019 00:24:42,Aguardando ansioso essa live do Oscar
211,1098739181986238470,2019-02-22 00:20:09,22-02-2019 00:20:09,RT A tempos eu não me surpreendia E me impressionava no sentido de ter ficado bastante impactado tanto com um filme…
212,1098738719148908544,2019-02-22 00:18:18,22-02-2019 00:18:18,cancelem o bbb domingo e vamos logo pro Oscar
213,1098738235180765194,2019-02-22 00:16:23,22-02-2019 00:16:23,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
214,1098738203513810945,2019-02-22 00:16:15,22-02-2019 00:16:15,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
215,1098737789225615360,2019-02-22 00:14:37,22-02-2019 00:14:37,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
216,1098737755838992384,2019-02-22 00:14:29,22-02-2019 00:14:29,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
217,1098736582566297606,2019-02-22 00:09:49,22-02-2019 00:09:49,a ansiedade pro Oscar tá grande vou começar com a live do choque de cultura e terminar a premiação na Globo mano só queria ter tnt
218,1098736500483739648,2019-02-22 00:09:29,22-02-2019 00:09:29,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
219,1098735379178496000,2019-02-22 00:05:02,22-02-2019 00:05:02,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
220,1098735175876390912,2019-02-22 00:04:14,22-02-2019 00:04:14,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
221,1098734929649770497,2019-02-22 00:03:15,22-02-2019 00:03:15,RT Por essa você não esperava Azaghal e vários convidados na Live Oficial do Oscar no YouTube da Assist…
222,1098734425037262850,2019-02-22 00:01:15,22-02-2019 00:01:15,O tão esperado Especial Oscar sobre a categoria de Melhor Filme saiu Confira a análise de Felipe Aguiar sobre os candidatos a maior premiação oscar melhorfilme especial filme movie coisadecinéfilo cinema
223,1098734412764770308,2019-02-22 00:01:12,22-02-2019 00:01:12,RT Você não viu os filmes mas não vai perder a LIVE OFICIAL DO OSCAR com e muitos convidados no YouT…
